version,S,T,runtime
multithread_shared,131072,1,0.249034
sequential,131072,32,1.265407
onethreadperblock,131072,32,0.118855
multithread_atomics,131072,32,0.20771
multithread_shared,131072,32,0.010745
sequential,131072,32,1.271992
onethreadperblock,131072,32,0.117249
multithread_atomics,131072,32,0.212028
multithread_shared,131072,32,0.012428
sequential,131072,32,1.273214
onethreadperblock,131072,32,0.115833
multithread_atomics,131072,32,0.214573
multithread_shared,131072,32,0.011319
sequential,131072,32,1.278089
onethreadperblock,131072,32,0.122669
multithread_atomics,131072,32,0.207742
multithread_shared,131072,32,0.012062
sequential,131072,32,1.259531
onethreadperblock,131072,32,0.121574
multithread_atomics,131072,32,0.208835
multithread_shared,131072,32,0.011505
sequential,131072,32,1.254944
onethreadperblock,131072,32,0.118178
multithread_atomics,131072,32,0.21058
multithread_shared,131072,32,0.012687
sequential,131072,32,1.245553
onethreadperblock,131072,32,0.114309
multithread_atomics,131072,32,0.208031
multithread_shared,131072,32,0.011504
sequential,131072,32,1.280475
onethreadperblock,131072,32,0.116599
multithread_atomics,131072,32,0.205681
multithread_shared,131072,32,0.010932
sequential,131072,32,1.281067
onethreadperblock,131072,32,0.116977
multithread_atomics,131072,32,0.21011
multithread_shared,131072,32,0.010742
sequential,131072,32,1.25556
onethreadperblock,131072,32,0.113935
multithread_atomics,131072,32,0.208399
multithread_shared,131072,32,0.011632
sequential,131072,64,1.272408
onethreadperblock,131072,64,0.115084
multithread_atomics,131072,64,0.234656
multithread_shared,131072,64,0.011353
sequential,131072,64,1.274332
onethreadperblock,131072,64,0.117031
multithread_atomics,131072,64,0.237461
multithread_shared,131072,64,0.011386
sequential,131072,64,1.27315
onethreadperblock,131072,64,0.117363
multithread_atomics,131072,64,0.233748
multithread_shared,131072,64,0.011678
sequential,131072,64,1.254357
onethreadperblock,131072,64,0.117767
multithread_atomics,131072,64,0.245362
multithread_shared,131072,64,0.011697
sequential,131072,64,1.262266
onethreadperblock,131072,64,0.122652
multithread_atomics,131072,64,0.236969
multithread_shared,131072,64,0.011582
sequential,131072,64,1.286699
onethreadperblock,131072,64,0.116892
multithread_atomics,131072,64,0.236094
multithread_shared,131072,64,0.011088
sequential,131072,64,1.259419
onethreadperblock,131072,64,0.115339
multithread_atomics,131072,64,0.230517
multithread_shared,131072,64,0.011444
sequential,131072,64,1.242546
onethreadperblock,131072,64,0.115796
multithread_atomics,131072,64,0.227601
multithread_shared,131072,64,0.010841
sequential,131072,64,1.262329
onethreadperblock,131072,64,0.114226
multithread_atomics,131072,64,0.232759
multithread_shared,131072,64,0.01323
sequential,131072,64,1.27684
onethreadperblock,131072,64,0.115235
multithread_atomics,131072,64,0.238751
multithread_shared,131072,64,0.012027
sequential,131072,128,1.281676
onethreadperblock,131072,128,0.113411
multithread_atomics,131072,128,0.360131
multithread_shared,131072,128,0.012121
sequential,131072,128,1.270038
onethreadperblock,131072,128,0.117059
multithread_atomics,131072,128,0.362993
multithread_shared,131072,128,0.011021
sequential,131072,128,1.272221
onethreadperblock,131072,128,0.119221
multithread_atomics,131072,128,0.359603
multithread_shared,131072,128,0.011193
sequential,131072,128,1.276884
onethreadperblock,131072,128,0.119677
multithread_atomics,131072,128,0.362295
multithread_shared,131072,128,0.011418
sequential,131072,128,1.28637
onethreadperblock,131072,128,0.116088
multithread_atomics,131072,128,0.361505
multithread_shared,131072,128,0.012805
sequential,131072,128,1.263013
onethreadperblock,131072,128,0.11755
multithread_atomics,131072,128,0.376652
multithread_shared,131072,128,0.013283
sequential,131072,128,1.290192
onethreadperblock,131072,128,0.118225
multithread_atomics,131072,128,0.36974
multithread_shared,131072,128,0.011526
sequential,131072,128,1.283843
onethreadperblock,131072,128,0.11497
multithread_atomics,131072,128,0.35652
multithread_shared,131072,128,0.011736
sequential,131072,128,1.281669
onethreadperblock,131072,128,0.114756
multithread_atomics,131072,128,0.363696
multithread_shared,131072,128,0.012759
sequential,131072,128,1.277137
onethreadperblock,131072,128,0.117261
multithread_atomics,131072,128,0.363214
multithread_shared,131072,128,0.011973
sequential,131072,256,1.25385
onethreadperblock,131072,256,0.117687
multithread_atomics,131072,256,0.609964
multithread_shared,131072,256,0.011724
sequential,131072,256,1.250549
onethreadperblock,131072,256,0.11735
multithread_atomics,131072,256,0.60473
multithread_shared,131072,256,0.013099
sequential,131072,256,1.275
onethreadperblock,131072,256,0.117532
multithread_atomics,131072,256,0.612198
multithread_shared,131072,256,0.011748
sequential,131072,256,1.26504
onethreadperblock,131072,256,0.117441
multithread_atomics,131072,256,0.606092
multithread_shared,131072,256,0.013426
sequential,131072,256,1.276865
onethreadperblock,131072,256,0.116607
multithread_atomics,131072,256,0.609526
multithread_shared,131072,256,0.012061
sequential,131072,256,1.25629
onethreadperblock,131072,256,0.127075
multithread_atomics,131072,256,0.590287
multithread_shared,131072,256,0.012242
sequential,131072,256,1.272904
onethreadperblock,131072,256,0.115215
multithread_atomics,131072,256,0.590937
multithread_shared,131072,256,0.012099
sequential,131072,256,1.239683
onethreadperblock,131072,256,0.114839
multithread_atomics,131072,256,0.597313
multithread_shared,131072,256,0.013343
sequential,131072,256,1.275177
onethreadperblock,131072,256,0.116264
multithread_atomics,131072,256,0.592335
multithread_shared,131072,256,0.01204
sequential,131072,256,1.267251
onethreadperblock,131072,256,0.114916
multithread_atomics,131072,256,0.600913
multithread_shared,131072,256,0.012208
sequential,2097152,1,1.280786
onethreadperblock,2097152,1,0.121982
multithread_atomics,2097152,1,0.303566
multithread_shared,2097152,1,0.256945
sequential,2097152,1,1.27793
onethreadperblock,2097152,1,0.118436
multithread_atomics,2097152,1,0.306534
multithread_shared,2097152,1,0.260352
sequential,2097152,1,1.27877
onethreadperblock,2097152,1,0.119578
multithread_atomics,2097152,1,0.311692
multithread_shared,2097152,1,0.256406
sequential,2097152,1,1.280561
onethreadperblock,2097152,1,0.115462
multithread_atomics,2097152,1,0.301124
multithread_shared,2097152,1,0.256213
sequential,2097152,1,1.295106
onethreadperblock,2097152,1,0.122306
multithread_atomics,2097152,1,0.296775
multithread_shared,2097152,1,0.257912
sequential,2097152,1,1.28576
onethreadperblock,2097152,1,0.118195
multithread_atomics,2097152,1,0.296057
multithread_shared,2097152,1,0.251895
sequential,2097152,1,1.273526
onethreadperblock,2097152,1,0.115752
multithread_atomics,2097152,1,0.294074
multithread_shared,2097152,1,0.25161
sequential,2097152,1,1.278764
onethreadperblock,2097152,1,0.117729
multithread_atomics,2097152,1,0.310283
multithread_shared,2097152,1,0.263202
sequential,2097152,1,1.272297
onethreadperblock,2097152,1,0.117088
multithread_atomics,2097152,1,0.306919
multithread_shared,2097152,1,0.261421
sequential,2097152,1,1.279354
onethreadperblock,2097152,1,0.117204
multithread_atomics,2097152,1,0.301899
multithread_shared,2097152,1,0.253806
sequential,2097152,32,1.27585
onethreadperblock,2097152,32,0.117987
multithread_atomics,2097152,32,0.211983
multithread_shared,2097152,32,0.013673
sequential,2097152,32,1.274021
onethreadperblock,2097152,32,0.117932
multithread_atomics,2097152,32,0.211977
multithread_shared,2097152,32,0.010921
sequential,2097152,32,1.282628
onethreadperblock,2097152,32,0.117091
multithread_atomics,2097152,32,0.208851
multithread_shared,2097152,32,0.012853
sequential,2097152,32,1.28569
onethreadperblock,2097152,32,0.118571
multithread_atomics,2097152,32,0.210137
multithread_shared,2097152,32,0.011571
sequential,2097152,32,1.282983
onethreadperblock,2097152,32,0.115293
multithread_atomics,2097152,32,0.221568
multithread_shared,2097152,32,0.011596
sequential,2097152,32,1.270248
onethreadperblock,2097152,32,0.118459
multithread_atomics,2097152,32,0.210852
multithread_shared,2097152,32,0.012846
sequential,2097152,32,1.283354
onethreadperblock,2097152,32,0.115085
multithread_atomics,2097152,32,0.208418
multithread_shared,2097152,32,0.01113
sequential,2097152,32,1.275785
onethreadperblock,2097152,32,0.116719
multithread_atomics,2097152,32,0.210679
multithread_shared,2097152,32,0.012275
sequential,2097152,32,1.281975
onethreadperblock,2097152,32,0.114383
multithread_atomics,2097152,32,0.211029
multithread_shared,2097152,32,0.012786
sequential,2097152,32,1.268688
onethreadperblock,2097152,32,0.115516
multithread_atomics,2097152,32,0.212753
multithread_shared,2097152,32,0.012314
sequential,2097152,64,1.268349
onethreadperblock,2097152,64,0.122769
multithread_atomics,2097152,64,0.2442
multithread_shared,2097152,64,0.012048
sequential,2097152,64,1.268776
onethreadperblock,2097152,64,0.117826
multithread_atomics,2097152,64,0.248329
multithread_shared,2097152,64,0.011905
sequential,2097152,64,1.287132
onethreadperblock,2097152,64,0.122189
multithread_atomics,2097152,64,0.244262
multithread_shared,2097152,64,0.012421
sequential,2097152,64,1.28836
onethreadperblock,2097152,64,0.117689
multithread_atomics,2097152,64,0.251428
multithread_shared,2097152,64,0.012274
sequential,2097152,64,1.284467
onethreadperblock,2097152,64,0.116889
multithread_atomics,2097152,64,0.251884
multithread_shared,2097152,64,0.010705
sequential,2097152,64,1.291139
onethreadperblock,2097152,64,0.116372
multithread_atomics,2097152,64,0.2453
multithread_shared,2097152,64,0.012403
sequential,2097152,64,1.286282
onethreadperblock,2097152,64,0.115786
multithread_atomics,2097152,64,0.242896
multithread_shared,2097152,64,0.012053
sequential,2097152,64,1.287691
onethreadperblock,2097152,64,0.114963
multithread_atomics,2097152,64,0.244161
multithread_shared,2097152,64,0.011066
sequential,2097152,64,1.290367
onethreadperblock,2097152,64,0.117487
multithread_atomics,2097152,64,0.242017
multithread_shared,2097152,64,0.01125
sequential,2097152,64,1.264612
onethreadperblock,2097152,64,0.115479
multithread_atomics,2097152,64,0.246618
multithread_shared,2097152,64,0.010745
sequential,2097152,128,1.26586
onethreadperblock,2097152,128,0.114983
multithread_atomics,2097152,128,0.367653
multithread_shared,2097152,128,0.011655
sequential,2097152,128,1.274342
onethreadperblock,2097152,128,0.119085
multithread_atomics,2097152,128,0.365624
multithread_shared,2097152,128,0.012516
sequential,2097152,128,1.302154
onethreadperblock,2097152,128,0.118702
multithread_atomics,2097152,128,0.371894
multithread_shared,2097152,128,0.011962
sequential,2097152,128,1.273103
onethreadperblock,2097152,128,0.123383
multithread_atomics,2097152,128,0.363364
multithread_shared,2097152,128,0.012918
sequential,2097152,128,1.272057
onethreadperblock,2097152,128,0.118301
multithread_atomics,2097152,128,0.366083
multithread_shared,2097152,128,0.012617
sequential,2097152,128,1.268193
onethreadperblock,2097152,128,0.117784
multithread_atomics,2097152,128,0.367735
multithread_shared,2097152,128,0.011174
sequential,2097152,128,1.282362
onethreadperblock,2097152,128,0.117614
multithread_atomics,2097152,128,0.36389
multithread_shared,2097152,128,0.012551
sequential,2097152,128,1.280403
onethreadperblock,2097152,128,0.117653
multithread_atomics,2097152,128,0.355887
multithread_shared,2097152,128,0.012778
sequential,2097152,128,1.264346
onethreadperblock,2097152,128,0.11553
multithread_atomics,2097152,128,0.360336
multithread_shared,2097152,128,0.012174
sequential,2097152,128,1.2916
onethreadperblock,2097152,128,0.115789
multithread_atomics,2097152,128,0.364896
multithread_shared,2097152,128,0.012761
sequential,2097152,256,1.285647
onethreadperblock,2097152,256,0.12427
multithread_atomics,2097152,256,0.608626
multithread_shared,2097152,256,0.013324
sequential,2097152,256,1.300178
onethreadperblock,2097152,256,0.117617
multithread_atomics,2097152,256,0.603167
multithread_shared,2097152,256,0.012533
sequential,2097152,256,1.284811
onethreadperblock,2097152,256,0.119333
multithread_atomics,2097152,256,0.611699
multithread_shared,2097152,256,0.011726
sequential,2097152,256,1.285578
onethreadperblock,2097152,256,0.117821
multithread_atomics,2097152,256,0.605258
multithread_shared,2097152,256,0.013458
sequential,2097152,256,1.287989
onethreadperblock,2097152,256,0.117779
multithread_atomics,2097152,256,0.614712
multithread_shared,2097152,256,0.012093
sequential,2097152,256,1.2791
onethreadperblock,2097152,256,0.117283
multithread_atomics,2097152,256,0.594286
multithread_shared,2097152,256,0.012705
sequential,2097152,256,1.288068
onethreadperblock,2097152,256,0.115109
multithread_atomics,2097152,256,0.604907
multithread_shared,2097152,256,0.013173
sequential,2097152,256,1.279584
onethreadperblock,2097152,256,0.116189
multithread_atomics,2097152,256,0.597094
multithread_shared,2097152,256,0.013199
sequential,2097152,256,1.279214
onethreadperblock,2097152,256,0.118312
multithread_atomics,2097152,256,0.592099
multithread_shared,2097152,256,0.014065
sequential,2097152,256,1.276984
onethreadperblock,2097152,256,0.115868
multithread_atomics,2097152,256,0.594967
multithread_shared,2097152,256,0.013458
sequential,8388608,1,1.312649
onethreadperblock,8388608,1,0.12126
multithread_atomics,8388608,1,0.329896
multithread_shared,8388608,1,0.274452
sequential,8388608,1,1.300565
onethreadperblock,8388608,1,0.120591
multithread_atomics,8388608,1,0.325725
multithread_shared,8388608,1,0.270371
sequential,8388608,1,1.304827
onethreadperblock,8388608,1,0.120398
multithread_atomics,8388608,1,0.321793
multithread_shared,8388608,1,0.268017
sequential,8388608,1,1.309346
onethreadperblock,8388608,1,0.121832
multithread_atomics,8388608,1,0.319572
multithread_shared,8388608,1,0.262388
sequential,8388608,1,1.30412
onethreadperblock,8388608,1,0.118803
multithread_atomics,8388608,1,0.31441
multithread_shared,8388608,1,0.268733
sequential,8388608,1,1.305284
onethreadperblock,8388608,1,0.117054
multithread_atomics,8388608,1,0.319094
multithread_shared,8388608,1,0.267321
sequential,8388608,1,1.299534
onethreadperblock,8388608,1,0.120359
multithread_atomics,8388608,1,0.313536
multithread_shared,8388608,1,0.265817
sequential,8388608,1,1.287041
onethreadperblock,8388608,1,0.118662
multithread_atomics,8388608,1,0.314432
multithread_shared,8388608,1,0.265299
sequential,8388608,1,1.296095
onethreadperblock,8388608,1,0.117884
multithread_atomics,8388608,1,0.310153
multithread_shared,8388608,1,0.2607
sequential,8388608,1,1.307353
onethreadperblock,8388608,1,0.120201
multithread_atomics,8388608,1,0.304314
multithread_shared,8388608,1,0.269473
sequential,8388608,32,1.313642
onethreadperblock,8388608,32,0.12335
multithread_atomics,8388608,32,0.2162
multithread_shared,8388608,32,0.014255
sequential,8388608,32,1.308234
onethreadperblock,8388608,32,0.122744
multithread_atomics,8388608,32,0.214096
multithread_shared,8388608,32,0.013988
sequential,8388608,32,1.308408
onethreadperblock,8388608,32,0.119959
multithread_atomics,8388608,32,0.216284
multithread_shared,8388608,32,0.014016
sequential,8388608,32,1.310574
onethreadperblock,8388608,32,0.120779
multithread_atomics,8388608,32,0.218873
multithread_shared,8388608,32,0.01402
sequential,8388608,32,1.308269
onethreadperblock,8388608,32,0.125323
multithread_atomics,8388608,32,0.213948
multithread_shared,8388608,32,0.014652
sequential,8388608,32,1.313866
onethreadperblock,8388608,32,0.121147
